Source,Target,Weight
600779,600519,1
600779,600521,1
600779,600594,1
600779,600671,0
600779,601579,1
600779,601799,0
600779,603006,1
600779,603089,1
600779,603158,1
600779,603239,0
600779,603358,1
600779,603369,1
600779,603567,1
600779,603997,1
600781,000030,0
600781,000338,1
600781,000423,1
600781,000625,1
600781,000760,1
600781,000802,1
600781,000892,1
600781,000908,1
600781,000927,1
600781,000951,1
600781,000981,1
600781,000999,1
600781,002102,0
600781,002370,1
600781,002435,1
600781,002437,1
600781,002445,1
600781,002486,1
600781,002703,1
600781,002740,1
600781,002765,1
600781,300006,1
600781,300100,1
600781,300111,1
600781,300133,1
600781,300176,1
600781,300336,1
600781,300439,1
600781,600056,1
600781,600146,1
600781,600189,1
600781,600199,1
600781,600238,1
600781,600252,1
600781,600365,1
600781,600420,1
600781,600479,1
600781,600480,1
600781,600742,1
600781,603009,1
600781,603035,1
600781,603555,1
600781,603808,1
600789,000403,0
600789,000518,1
600789,000534,1
600789,000590,1
600789,000788,1
600789,000790,1
600789,000860,1
600789,002510,1
600789,002581,1
600789,002646,1
600789,002773,1
600789,300009,1
600789,300436,1
600789,300482,1
600789,300558,1
600789,300601,1
600789,600351,1
600789,600400,1
600809,000403,1
600809,000790,0
600809,000860,0
600809,002510,0
600809,002773,0
600809,002821,1
600809,300482,0
600809,600400,0
600809,600519,1
600809,600613,0
600809,600789,1
600812,000403,1
600812,000518,0
600812,000534,0
600812,000590,0
600812,000788,0
600812,002581,0
600812,002646,0
600812,002821,1
600812,300009,0
600812,300436,0
600812,300528,0
600812,300558,0
600812,300585,0
600812,300601,0
600812,600351,0
600812,600771,0
600812,600789,1
600851,000403,1
600851,000518,0
600851,000534,0
600851,000590,0
600851,000788,0
600851,002581,0
600851,002646,0
600851,002821,1
600851,300009,0
600851,300436,0
600851,300528,0
600851,300558,0
600851,300583,0
600851,300585,0
600851,300601,0
600851,600351,0
600851,600771,0
600851,600789,1
600851,600812,0
600867,000153,1
600867,000538,1
600867,000559,1
600867,000568,1
600867,000572,1
600867,000596,0
600867,000597,1
600867,000700,0
600867,000739,1
600867,000799,1
600867,000858,1
600867,000915,0
600867,000919,1
600867,000952,1
600867,000989,1
600867,002007,1
600867,002022,1
600867,002038,1
600867,002107,0
600867,002287,0
600867,002294,1
600867,002317,0
600867,002328,1
600867,002343,0
600867,002365,0
600867,002390,1
600867,002393,1
600867,002412,1
600867,002433,1
600867,002434,0
600867,002448,1
600867,002503,0
600867,002536,0
600867,002566,1
600867,002569,0
600867,002590,1
600867,002593,1
600867,300005,0
600867,300026,1
600867,300119,1
600867,300158,1
600867,300233,1
600867,300251,1
600867,300258,1
600867,300294,0
600867,300304,1
600867,300381,0
600867,300434,1
600867,300452,1
600867,300463,1
600867,300485,1
600867,300501,1
600867,300584,0
600867,600059,0
600867,600085,1
600867,600132,1
600867,600195,1
600867,600216,1
600867,600299,1
600867,600513,1
600867,600519,1
600867,600521,1
600867,600594,1
600867,600600,1
600867,600671,0
600867,600686,1
600867,600779,0
600867,600977,1
600867,601579,1
600867,601595,1
600867,601799,0
600867,603006,1
600867,603089,1
600867,603158,1
600867,603239,0
600867,603358,1
600867,603369,1
600867,603567,1
600867,603997,1
600960,000403,1
600960,000790,0
600960,000799,1
600960,000813,0
600960,000860,0
600960,000989,1
600960,002007,1
600960,002166,0
600960,002239,1
600960,002363,0
600960,002390,1
600960,002433,1
600960,002510,0
600960,002568,0
600960,002653,0
600960,002762,0
600960,002773,0
600960,002817,1
600960,002821,1
600960,002826,1
600960,300158,1
600960,300233,1
600960,300251,1
600960,300363,0
600960,300482,0
600960,600085,1
600960,600088,1
600960,600132,1
600960,600136,1
600960,600161,0
600960,600195,1
600960,600216,1
600960,600303,1
600960,600375,1
600960,600400,0
600960,600519,1
600960,600521,1
600960,600523,0
600960,600613,0
600960,600789,1
600960,600809,0
600960,601689,0
600960,603456,0
600960,603566,1
600960,603658,1
600962,000403,1
600962,000518,0
600962,000534,0
600962,000550,0
600962,000590,0
600962,000729,0
600962,000788,0
600962,000800,0
600962,000868,0
600962,000929,0
600962,000931,0
600962,000957,0
600962,002030,0
600962,002101,0
600962,002118,0
600962,002213,0
600962,002239,1
600962,002252,0
600962,002265,0
600962,002291,0
600962,002355,0
600962,002411,1
600962,002488,0
600962,002562,0
600962,002581,0
600962,002594,0
600962,002612,0
600962,002625,0
600962,002646,0
600962,002675,0
600962,002693,0
600962,002708,0
600962,002715,0
600962,002725,0
600962,002817,1
600962,002821,1
600962,002826,1
600962,300009,0
600962,300110,0
600962,300142,0
600962,300147,0
600962,300204,0
600962,300239,0
600962,300254,0
600962,300267,0
600962,300289,0
600962,300357,0
600962,300436,0
600962,300528,0
600962,300534,0
600962,300558,0
600962,300573,0
600962,300583,0
600962,300585,0
600962,300601,0
600962,600084,0
600962,600088,1
600962,600107,0
600962,600136,1
600962,600166,0
600962,600178,0
600962,600201,0
600962,600213,0
600962,600222,1
600962,600267,0
600962,600276,0
600962,600300,0
600962,600303,1
600962,600351,0
600962,600375,1
600962,600385,0
600962,600418,0
600962,600501,0
600962,600543,0
600962,600573,0
600962,600616,0
600962,600698,0
600962,600715,0
600962,600771,0
600962,600789,1
600962,600812,0
600962,600851,0
600962,601127,0
600962,601718,0
600962,603168,0
600962,603566,1
600962,603658,1
600962,603718,0
600977,000153,0
600977,000156,1
600977,000513,1
600977,000538,0
600977,000559,0
600977,000568,0
600977,000596,1
600977,000700,1
600977,000739,0
600977,000858,0
600977,000915,1
600977,000919,0
600977,000952,0
600977,002001,1
600977,002019,1
600977,002022,0
600977,002038,0
600977,002107,1
600977,002126,1
600977,002287,1
600977,002294,0
600977,002304,1
600977,002317,1
600977,002328,0
600977,002332,1
600977,002343,1
600977,002365,1
600977,002393,0
600977,002399,1
600977,002404,1
600977,002412,0
600977,002434,1
600977,002503,1
600977,002536,1
600977,002550,1
600977,002566,0
600977,002569,1
600977,002590,0
600977,002603,1
600977,002664,1
600977,002688,1
600977,002728,1
600977,300005,1
600977,300026,0
600977,300039,1
600977,300119,0
600977,300194,1
600977,300255,1
600977,300258,0
600977,300294,1
600977,300304,0
600977,300381,1
600977,300406,1
600977,300434,0
600977,300452,0
600977,300463,0
600977,300485,0
600977,300501,0
600977,300519,1
600977,600006,1
600977,600059,1
600977,600079,1
600977,600081,1
600977,600196,1
600977,600299,0
600977,600380,1
600977,600513,0
600977,600535,1
600977,600559,1
600977,600594,0
600977,600671,1
600977,600686,0
600977,600699,1
600977,600779,1
600977,601579,0
600977,601799,1
600977,603006,0
600977,603037,1
600977,603089,0
600977,603158,0
600977,603166,1
600977,603239,1
600977,603358,0
600977,603369,0
600977,603567,0
600977,603788,1
600977,603919,1
600977,603997,0
601127,000403,1
601127,000518,0
601127,000534,0
601127,000550,0
601127,000590,0
601127,000729,0
601127,000788,0
601127,000800,0
601127,000868,0
601127,000929,0
601127,000931,0
601127,000957,0
601127,002030,0
601127,002101,0
601127,002118,0
601127,002213,0
601127,002239,1
601127,002252,0
601127,002265,0
601127,002291,0
601127,002355,0
601127,002411,1
601127,002488,0
601127,002562,0
601127,002581,0
601127,002594,0
601127,002612,0
601127,002646,0
601127,002675,0
601127,002693,0
601127,002708,0
601127,002715,0
601127,002725,0
601127,002817,1
601127,002821,1
601127,002826,1
601127,300009,0
601127,300110,0
601127,300142,0
601127,300147,0
601127,300204,0
601127,300239,0
601127,300267,0
601127,300289,0
601127,300357,0
601127,300436,0
601127,300528,0
601127,300534,0
601127,300558,0
601127,300573,0
601127,300583,0
601127,300585,0
601127,300601,0
601127,600088,1
601127,600107,0
601127,600136,1
601127,600166,0
601127,600178,0
601127,600213,0
601127,600267,0
601127,600276,0
601127,600300,0
601127,600303,1
601127,600351,0
601127,600375,1
601127,600385,0
601127,600501,0
601127,600543,0
601127,600573,0
601127,600616,0
601127,600698,0
601127,600715,0
601127,600771,0
601127,600789,1
601127,600812,0
601127,600851,0
601127,601718,0
601127,603168,0
601127,603566,1
601127,603658,1
601127,603718,0
601238,000156,1
601238,000513,1
601238,000756,1
601238,000848,1
601238,000869,1
601238,002001,1
601238,002003,1
601238,002019,1
601238,002085,0
601238,002126,1
601238,002154,0
601238,002275,0
601238,002304,1
601238,002332,1
601238,002550,1
601238,002563,1
601238,002603,1
601238,002664,1
601238,002687,1
601238,002688,1
601238,002728,1
601238,002737,1
601238,002755,0
601238,300039,1
601238,300194,1
601238,300255,1
601238,300406,1
601238,300428,0
601238,300497,1
601238,300580,0
601238,600006,1
601238,600066,1
601238,600079,1
601238,600081,1
601238,600196,1
601238,600197,1
601238,600211,0
601238,600285,0
601238,600332,0
601238,600380,1
601238,600422,0
601238,600535,1
601238,600557,1
601238,600559,1
601238,600699,1
601238,600702,0
601238,601566,0
601238,601965,1
601238,603166,1
601238,603198,1
601238,603306,0
601238,603319,0
601238,603518,1
601238,603589,0
601238,603669,0
601238,603788,1
601238,603839,1
601238,603919,1
601566,000156,1
601566,000513,1
601566,000848,1
601566,000869,1
601566,002003,1
601566,002019,1
601566,002126,1
601566,002275,0
601566,002304,1
601566,002550,1
601566,002603,1
601566,002664,1
601566,002688,1
601566,002737,1
601566,002755,0
601566,300039,1
601566,300194,1
601566,300406,1
601566,300428,0
601566,300497,1
601566,300580,0
601566,600006,1
601566,600066,1
601566,600079,1
601566,600196,1
601566,600197,1
601566,600211,0
601566,600332,0
601566,600380,1
601566,600422,0
601566,600535,1
601566,600557,1
601566,600559,1
601566,600699,1
601566,600702,0
601566,601965,1
601566,603166,1
601566,603198,1
601566,603306,0
601566,603518,1
601566,603788,1
601566,603839,1
601566,603919,1
601579,000156,1
601579,000513,1
601579,000538,0
601579,000700,1
601579,000858,0
601579,002019,1
601579,002022,0
601579,002126,1
601579,002287,1
601579,002294,0
601579,002304,1
601579,002317,1
601579,002434,1
601579,002536,1
601579,002550,1
601579,002566,0
601579,002590,0
601579,002603,1
601579,002688,1
601579,300005,1
601579,300026,0
601579,300039,1
601579,300119,0
601579,300194,1
601579,300434,0
601579,300485,0
601579,600059,1
601579,600196,1
601579,600380,1
601579,600513,0
601579,600535,1
601579,600559,1
601579,600594,0
601579,600671,1
601579,600699,1
601579,601799,1
601579,603006,0
601579,603158,0
601579,603166,1
601579,603358,0
601579,603369,0
601579,603567,0
601579,603919,1
601579,603997,0
601595,000596,1
601595,000597,0
601595,000700,1
601595,000790,1
601595,000799,0
601595,000813,1
601595,000860,1
601595,000915,1
601595,000989,0
601595,002007,0
601595,002166,1
601595,002287,1
601595,002317,1
601595,002363,1
601595,002365,1
601595,002390,0
601595,002433,0
601595,002434,1
601595,002510,1
601595,002536,1
601595,002568,1
601595,002569,1
601595,002653,1
601595,002762,1
601595,002773,1
601595,300005,1
601595,300158,0
601595,300233,0
601595,300251,0
601595,300291,1
601595,300294,1
601595,300363,1
601595,300381,1
601595,300482,1
601595,600059,1
601595,600085,0
601595,600132,0
601595,600161,1
601595,600195,0
601595,600216,0
601595,600400,1
601595,600519,0
601595,600521,0
601595,600523,1
601595,600600,0
601595,600613,1
601595,600671,1
601595,600779,1
601595,600809,1
601595,600960,1
601595,601689,1
601595,601799,1
601595,603239,1
601595,603456,1
601633,000156,1
601633,000513,1
601633,000756,1
601633,000848,1
601633,000869,1
601633,002001,1
601633,002003,1
601633,002019,1
601633,002085,0
601633,002126,1
601633,002154,0
601633,002262,0
601633,002275,0
601633,002304,1
601633,002332,1
601633,002399,1
601633,002404,1
601633,002454,1
601633,002550,1
601633,002563,1
601633,002603,1
601633,002664,1
601633,002687,1
601633,002688,1
601633,002728,1
601633,002737,1
601633,002755,0
601633,002832,0
601633,300039,1
601633,300194,1
601633,300255,1
601633,300406,1
601633,300428,0
601633,300497,1
601633,300519,1
601633,300580,0
601633,600006,1
601633,600066,1
601633,600079,1
601633,600081,1
601633,600196,1
601633,600197,1
601633,600211,0
601633,600285,0
601633,600329,1
601633,600332,0
601633,600380,1
601633,600422,0
601633,600535,1
601633,600557,1
601633,600559,1
601633,600699,1
601633,600702,0
601633,601238,0
601633,601566,0
601633,601965,1
601633,603037,1
601633,603166,1
601633,603198,1
601633,603306,0
601633,603319,0
601633,603518,1
601633,603589,0
601633,603669,0
601633,603788,1
601633,603839,1
601633,603919,1
601689,000403,1
601689,000790,0
601689,000860,0
601689,002239,1
601689,002363,0
601689,002390,1
601689,002433,1
601689,002510,0
601689,002653,0
601689,002773,0
601689,002821,1
601689,002826,1
601689,300158,1
601689,300233,1
601689,300251,1
601689,300363,0
601689,300482,0
601689,600085,1
601689,600088,1
601689,600136,1
601689,600161,0
601689,600375,1
601689,600400,0
601689,600519,1
601689,600613,0
601689,600789,1
601689,600809,0
601689,603456,0
601718,000403,1
601718,000518,0
601718,000534,0
601718,000590,0
601718,000729,0
601718,000788,0
601718,000929,0
601718,000957,0
601718,002239,1
601718,002252,0
601718,002265,0
601718,002488,0
601718,002581,0
601718,002646,0
601718,002715,0
601718,002821,1
601718,002826,1
601718,300009,0
601718,300110,0
601718,300142,0
601718,300147,0
601718,300204,0
601718,300436,0
601718,300528,0
601718,300534,0
601718,300558,0
601718,300583,0
601718,300585,0
601718,300601,0
601718,600088,1
601718,600107,0
601718,600136,1
601718,600178,0
601718,600213,0
601718,600300,0
601718,600351,0
601718,600375,1
601718,600385,0
601718,600501,0
601718,600715,0
601718,600771,0
601718,600789,1
601718,600812,0
601718,600851,0
601718,603168,0
601718,603718,0
601777,000030,1
601777,000423,0
601777,000566,0
601777,000581,1
601777,000625,0
601777,000760,0
601777,000766,0
601777,000802,0
601777,000892,0
601777,000908,0
601777,000927,0
601777,000981,0
601777,002048,1
601777,002102,1
601777,002219,0
601777,002370,0
601777,002435,0
601777,002437,0
601777,002445,0
601777,002486,0
601777,002656,0
601777,002662,0
601777,002703,0
601777,002740,0
601777,002765,0
601777,300006,0
601777,300100,0
601777,300111,0
601777,300133,0
601777,300176,0
601777,300336,0
601777,300439,0
601777,600146,0
601777,600177,1
601777,600189,0
601777,600199,0
601777,600238,0
601777,600365,0
601777,600480,0
601777,600572,0
601777,600781,1
601777,603009,0
601777,603555,0
601777,603779,0
601799,002317,0
601799,002566,1
601799,002590,1
601799,600059,0
601799,600513,1
601799,600519,1
601799,603369,1
601799,603997,1
601965,000848,0
601965,000951,1
601965,600252,1
601965,600742,1
601965,603035,1
601965,603306,1
601965,603808,1
603006,000156,1
603006,002294,0
603006,002304,1
603006,002317,1
603006,002434,1
603006,002536,1
603006,002566,0
603006,002590,0
603006,002603,1
603006,300005,1
603006,300039,1
603006,300119,0
603006,300485,0
603006,600059,1
603006,600196,1
603006,600380,1
603006,600513,0
603006,600559,1
603006,600594,0
603006,601799,1
603006,603166,1
603006,603369,0
603006,603919,1
603006,603997,0
603009,000030,1
603009,000802,0
603009,000892,0
603009,000927,0
603009,000981,0
603009,002102,1
603009,002740,0
603009,300006,0
603009,300111,0
603009,300133,0
603009,300176,0
603009,300336,0
603009,300439,0
603009,600189,0
603009,603555,0
603035,000030,1
603035,000848,1
603035,002102,1
603035,600252,0
603035,600742,0
603037,000156,0
603037,000513,0
603037,000538,1
603037,000559,1
603037,000568,1
603037,000858,1
603037,000919,1
603037,002001,0
603037,002019,0
603037,002022,1
603037,002038,1
603037,002085,1
603037,002126,0
603037,002154,1
603037,002275,1
603037,002294,1
603037,002304,0
603037,002328,1
603037,002332,0
603037,002412,1
603037,002550,0
603037,002566,1
603037,002590,1
603037,002603,0
603037,002664,0
603037,002688,0
603037,002728,0
603037,002755,1
603037,300026,1
603037,300039,0
603037,300119,1
603037,300194,0
603037,300255,0
603037,300258,1
603037,300406,0
603037,300428,1
603037,300434,1
603037,300452,1
603037,300463,1
603037,300485,1
603037,300580,1
603037,600006,0
603037,600079,0
603037,600081,0
603037,600196,0
603037,600211,1
603037,600285,1
603037,600299,1
603037,600332,1
603037,600380,0
603037,600422,1
603037,600513,1
603037,600535,0
603037,600559,0
603037,600594,1
603037,600686,1
603037,600699,0
603037,600702,1
603037,601238,1
603037,601566,1
603037,601579,1
603037,603006,1
603037,603089,1
603037,603158,1
603037,603166,0
603037,603306,1
603037,603319,1
603037,603358,1
603037,603369,1
603037,603567,1
603037,603589,1
603037,603669,1
603037,603788,0
603037,603919,0
603037,603997,1
603089,000156,1
603089,000513,1
603089,000538,0
603089,000568,0
603089,000700,1
603089,000858,0
603089,002019,1
603089,002022,0
603089,002126,1
603089,002287,1
603089,002294,0
603089,002304,1
603089,002317,1
603089,002434,1
603089,002536,1
603089,002550,1
603089,002566,0
603089,002590,0
603089,002603,1
603089,002664,1
603089,002688,1
603089,300005,1
603089,300026,0
603089,300039,1
603089,300119,0
603089,300194,1
603089,300258,0
603089,300434,0
603089,300485,0
603089,600059,1
603089,600079,1
603089,600196,1
603089,600380,1
603089,600513,0
603089,600535,1
603089,600559,1
603089,600594,0
603089,600671,1
603089,600699,1
603089,601579,0
603089,601799,1
603089,603006,0
603089,603158,0
603089,603166,1
